Record ID,project_status,Year announced,year_announced,tech_class,is_blue,Region major,region_EU27,Primary end use sector,T1_narrow,T2_broad,T3_strict,export_to_eu,log_capacity,cancel_A,cancel_B,cancel_C,cancel_D,operating
CETPROJH21507,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Industry (other),0,1,0,0,6.161207321695077,0,0,0,1,0
CETPROJH21506,On-hold (assumed),2021.0,2021,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,5.6240175061873385,0,0,0,1,0
CETPROJH21505,Fully commissioned,2021.0,2021,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,6.480044561926653,0,0,0,0,1
CETPROJH21504,On-hold (assumed),2020.0,2020,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,7.362645270417825,0,0,0,1,0
CETPROJH21503,Fully commissioned,2022.0,2022,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,7.074963197966044,0,0,0,0,1
CETPROJH21502,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.070388411548738,0,0,0,1,0
CETPROJH21501,On-hold (assumed),2021.0,2021,Green,0,Asia-Pacific,0,Industry (other),0,0,0,0,6.670766320845874,0,0,0,1,0
CETPROJH21500,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,7.698936199813447,0,0,0,1,0
CETPROJH2150,Fully commissioned,2013.0,2013,Green,0,North America,0,Gas grid,0,0,0,0,1.791759469228055,0,0,0,0,1
CETPROJH21499,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Industry (chemical feedstock),1,1,0,0,7.75190533307861,0,0,0,1,0
CETPROJH21498,Fully commissioned,2020.0,2020,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,5.53338948872752,0,0,0,0,1
CETPROJH21497,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21496,Under construction,2022.0,2022,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,6.974478911025045,0,0,0,0,0
CETPROJH21495,On-hold (assumed),2022.0,2022,Blue_CCS,1,Asia-Pacific,0,Transport (road),0,0,0,0,8.525359754082631,0,0,0,1,0
CETPROJH21494,On-hold (assumed),2022.0,2022,Blue_CCS,1,Asia-Pacific,0,Industry (chemical feedstock),1,1,0,0,8.881975184248867,0,0,0,1,0
CETPROJH21493,On-hold (assumed),2021.0,2021,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,7.824445930877619,0,0,0,1,0
CETPROJH21492,Fully commissioned,2021.0,2021,Green,0,Asia-Pacific,0,Industry (chemical feedstock),1,1,0,0,9.862717639992917,0,0,0,0,1
CETPROJH21491,On-hold (assumed),2020.0,2020,Blue_CCS,1,Asia-Pacific,0,Industry (chemical feedstock),1,1,0,0,9.158099260130491,0,0,0,1,0
CETPROJH21490,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.153875834995056,0,0,0,1,0
CETPROJH2149,Plans cancelled,2021.0,2021,Green,0,North America,0,Transport (road),0,0,0,0,8.9445502459405,1,1,1,1,0
CETPROJH21489,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21488,On-hold (assumed),2021.0,2021,Green,0,Asia-Pacific,0,Transport (other),0,0,0,0,0.0,0,0,0,1,0
CETPROJH21487,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,8.853808274977197,0,0,0,1,0
CETPROJH21486,On-hold (assumed),2021.0,2021,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,6.161207321695077,0,0,0,1,0
CETPROJH21485,On-hold (assumed),2022.0,2022,Other,0,Asia-Pacific,0,Unknown,0,0,0,0,10.463131911491967,0,0,0,1,0
CETPROJH21484,On-hold (assumed),2022.0,2022,Blue_CCS,1,Asia-Pacific,0,Unknown,0,0,0,0,11.050937623287538,0,0,0,1,0
CETPROJH21483,On-hold (assumed),2022.0,2022,Blue_CCS,1,Asia-Pacific,0,Unknown,0,0,0,0,11.050937623287538,0,0,0,1,0
CETPROJH21482,On-hold (assumed),2021.0,2021,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,10.121859738971446,0,0,0,1,0
CETPROJH21481,On-hold (assumed),2021.0,2021,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21480,On-hold (assumed),2021.0,2021,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,7.257707677160043,0,0,0,1,0
CETPROJH2148,Fully commissioned,2022.0,2022,Green,0,North America,0,Transport (aviation),0,0,0,0,0.0,0,0,0,0,1
CETPROJH21479,On-hold (assumed),2021.0,2021,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,4.30406509320417,0,0,0,1,0
CETPROJH21478,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,5.0689042022202315,0,0,0,1,0
CETPROJH21477,On-hold (assumed),2022.0,2022,Green,0,North America,0,Unknown,0,0,0,0,8.656955133791396,0,0,0,1,0
CETPROJH21476,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,7.9909154630913255,0,0,0,1,0
CETPROJH21475,On-hold (assumed),2021.0,2021,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,6.852242569051878,0,0,0,1,0
CETPROJH21474,Under construction,2022.0,2022,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,9.153875834995056,0,0,0,0,0
CETPROJH21473,On-hold (assumed),2021.0,2021,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,7.585788821732034,0,0,0,1,0
CETPROJH21472,Fully commissioned,2022.0,2022,Green,0,Asia-Pacific,0,Industry (chemical feedstock),1,1,0,0,7.305860032684009,0,0,0,0,1
CETPROJH21471,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Industry (chemical feedstock),1,1,0,0,10.440010162389305,0,0,0,1,0
CETPROJH21470,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Power & heat,0,0,0,0,11.042937835596494,0,0,0,1,0
CETPROJH2147,On-hold (assumed),2021.0,2021,Green,0,North America,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21469,Fully commissioned,2022.0,2022,Green,0,North America,0,Power & heat,0,0,0,0,6.894670039433482,0,0,0,0,1
CETPROJH21468,On-hold (assumed),2022.0,2022,Green,0,Latin America,0,Industry (refinery feedstock),1,1,1,1,11.771984272428993,0,0,0,1,0
CETPROJH21467,Fully commissioned,2020.0,2020,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,6.601230118728877,0,0,0,0,1
CETPROJH21466,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,5.25227342804663,0,0,0,1,0
CETPROJH21465,On-hold (assumed),2022.0,2022,Green,0,Africa,0,Unknown,0,0,0,0,11.264476926102367,0,0,0,1,0
CETPROJH21464,On-hold (assumed),2022.0,2022,Green,0,Africa,0,Unknown,0,0,0,0,11.264476926102367,0,0,0,1,0
CETPROJH21463,On-hold (assumed),2022.0,2022,Green,0,Africa,0,Unknown,0,0,0,0,8.27410200229233,0,0,0,1,0
CETPROJH21462,Design,2022.0,2022,Blue_CCS,1,North America,0,Unknown,0,0,0,0,9.851193757814993,0,0,0,0,0
CETPROJH21461,Feasibility,2022.0,2022,Green,0,Africa,0,Industry (chemical feedstock),1,1,1,1,11.09593924297492,0,0,0,0,0
CETPROJH21460,On-hold (confirmed),2022.0,2022,Green,0,North America,0,Transport (road),0,0,0,0,10.687411927154141,0,0,1,1,0
CETPROJH2146,On-hold (assumed),2021.0,2021,Green,0,North America,0,Industry (chemical feedstock),1,1,0,0,0.0,0,0,0,1,0
CETPROJH21459,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Power & heat,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21458,Permitted,2020.0,2020,Waste,0,Europe (EU-27),1,Transport (aviation),0,1,0,0,9.680406499268875,0,0,0,0,0
CETPROJH21457,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,10.274292200380668,0,0,0,1,0
CETPROJH21456,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,9.917636975640548,0,0,0,1,0
CETPROJH21455,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,9.070388411548738,0,0,0,1,0
CETPROJH21454,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,5.594711379601839,0,0,0,1,0
CETPROJH21453,Under construction,2022.0,2022,Waste,0,Europe (EU-27),1,Unknown,0,1,0,0,3.4965075614664802,0,0,0,0,0
CETPROJH21452,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,10.630939536788064,0,0,0,1,0
CETPROJH21451,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,10.630939536788064,0,0,0,1,0
CETPROJH21450,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,12.553710881135554,0,0,0,1,0
CETPROJH2145,Under construction,2021.0,2021,Green,0,North America,0,Power & heat,0,0,0,0,8.27614021955846,0,0,0,0,0
CETPROJH21449,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,9.609317813948794,0,0,0,1,0
CETPROJH21448,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Power & heat,0,1,0,0,11.506394182504042,0,0,0,1,0
CETPROJH21447,On-hold (assumed),2022.0,2022,Green,0,North America,0,Transport (road),0,0,0,0,7.615298339825815,0,0,0,1,0
CETPROJH21446,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,11.274046255019954,0,0,0,1,0
CETPROJH21445,On-hold (assumed),2022.0,2022,Green,0,North America,0,Transport (road),0,0,0,0,7.75190533307861,0,0,0,1,0
CETPROJH21444,On-hold (assumed),2022.0,2022,Green,0,Africa,0,Transport (other),0,0,0,0,10.457401400981889,0,0,0,1,0
CETPROJH21443,On-hold (assumed),2022.0,2022,Green,0,Africa,0,Transport (other),0,0,0,0,9.488047863280759,0,0,0,1,0
CETPROJH21442,Permitted,2022.0,2022,Green,0,Europe (EU-27),1,Industry (other),1,1,1,0,3.258096538021482,0,0,0,0,0
CETPROJH21441,On-hold (assumed),2022.0,2022,Green,0,Middle East,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21440,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,9.858803944909488,0,0,0,1,0
CETPROJH2144,Fully commissioned,2021.0,2021,Green,0,North America,0,Transport (road),0,0,0,0,8.53915035876828,0,0,0,0,1
CETPROJH21439,On-hold (assumed),2022.0,2022,Green,0,Africa,0,Industry (chemical feedstock),1,1,0,0,9.20391980417326,0,0,0,1,0
CETPROJH21438,On-hold (assumed),2022.0,2022,Green,0,Latin America,0,Unknown,0,0,0,0,9.770013301136158,0,0,0,1,0
CETPROJH21437,On-hold (assumed),2022.0,2022,Green,0,Africa,0,Power & heat,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21436,Fully commissioned,2022.0,2022,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,5.117993812416755,0,0,0,0,1
CETPROJH21435,On-hold (assumed),2022.0,2022,Waste,0,Asia-Pacific,0,Transport (aviation),0,0,0,0,9.064042114358884,0,0,0,1,0
CETPROJH21434,On-hold (assumed),2022.0,2022,Waste,0,Asia-Pacific,0,Transport (aviation),0,0,0,0,4.812184355372417,0,0,0,1,0
CETPROJH21433,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,6.023447592961033,0,0,0,1,0
CETPROJH21432,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,8.9445502459405,0,0,0,1,0
CETPROJH21431,On-hold (assumed),2022.0,2022,Green,0,Africa,0,Unknown,0,0,0,0,10.274292200380668,0,0,0,1,0
CETPROJH21430,On-hold (assumed),2022.0,2022,Green,0,Africa,0,Unknown,0,0,0,0,10.274292200380668,0,0,0,1,0
CETPROJH2143,Fully commissioned,2020.0,2020,Green,0,North America,0,Industry (other),0,0,0,0,0.0,0,0,0,0,1
CETPROJH21429,On-hold (assumed),2022.0,2022,Green,0,North America,0,Power & heat,0,0,0,0,8.815073088844464,0,0,0,1,0
CETPROJH21428,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21427,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,10.373522431293592,0,0,0,1,0
CETPROJH21426,On-hold (assumed),2022.0,2022,Green,0,North America,0,Power & heat,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21425,On-hold (assumed),2022.0,2022,Green,0,North America,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21424,Fully commissioned,2022.0,2022,Blue_CCS,1,Asia-Pacific,0,Power & heat,0,0,0,0,6.329720905522696,0,0,0,0,1
CETPROJH21423,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,8.517393171418904,0,0,0,1,0
CETPROJH21422,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,7.919719760924575,0,0,0,1,0
CETPROJH21421,Fully commissioned,2020.0,2020,Green,0,Africa,0,Industry (chemical feedstock),1,1,0,0,5.641907070938114,0,0,0,0,1
CETPROJH21420,On-hold (assumed),2022.0,2022,Green,0,Africa,0,Industry (chemical feedstock),1,1,0,0,10.456596502556854,0,0,0,1,0
CETPROJH2142,On-hold (assumed),2021.0,2021,Green,0,North America,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21419,On-hold (assumed),2022.0,2022,Green,0,Africa,0,Unknown,0,0,0,0,6.8001700683022,0,0,0,1,0
CETPROJH21418,On-hold (assumed),2022.0,2022,Green,0,North America,0,Industry (other),0,0,0,0,3.295836866004329,0,0,0,1,0
CETPROJH21417,On-hold (assumed),2022.0,2022,Green,0,Africa,0,Unknown,0,0,0,0,10.813257067420018,0,0,0,1,0
CETPROJH21416,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Gas grid,0,0,0,0,6.364750756851911,0,0,0,1,0
CETPROJH21415,Plans cancelled,2021.0,2021,Green,0,Asia-Pacific,0,Industry (other),0,0,0,0,7.846198815497425,1,1,1,1,0
CETPROJH21413,On-hold (assumed),2022.0,2022,Green,0,Africa,0,Industry (other),0,0,0,0,4.04305126783455,0,0,0,1,0
CETPROJH21412,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Industry (other),0,0,0,0,11.156264806643742,0,0,0,1,0
CETPROJH21411,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Industry (other),1,1,0,0,7.467942332285852,0,0,0,1,0
CETPROJH21410,Design,2022.0,2022,Green,0,Asia-Pacific,0,Industry (chemical feedstock),1,1,0,0,9.34145634983372,0,0,0,0,0
CETPROJH2141,On-hold (assumed),2021.0,2021,Green,0,North America,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21409,Design,2022.0,2022,Green,0,Asia-Pacific,0,Industry (chemical feedstock),1,1,0,0,7.444833273892193,0,0,0,0,0
CETPROJH21408,Feasibility,2022.0,2022,Green,0,Europe (EU-27),1,Industry (other),0,1,0,0,7.428927194802272,0,0,0,0,0
CETPROJH21407,Permitted,2022.0,2022,Green,0,Europe (EU-27),1,Industry (other),0,1,0,0,7.023758954738443,0,0,0,0,0
CETPROJH21406,Feasibility,2025.0,2025,Green,0,Middle East,0,Industry (chemical feedstock),1,1,0,0,9.784197131344804,0,0,0,0,0
CETPROJH21405,On-hold (assumed),2021.0,2021,Green,0,Europe (EU-27),1,Industry (refinery feedstock),1,1,1,0,7.59488438721652,0,0,0,1,0
CETPROJH21404,On-hold (assumed),2022.0,2022,Green,0,Europe (non EU-27),0,Gas grid,0,0,0,0,11.324074638813377,0,0,0,1,0
CETPROJH21403,On-hold (assumed),2022.0,2022,Blue_CCS,1,Europe (non EU-27),0,Gas grid,0,0,0,0,12.067367894131653,0,0,0,1,0
CETPROJH21402,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Power & heat,0,1,0,0,0.0,0,0,0,1,0
CETPROJH21401,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Industry (other),0,1,0,0,3.9318256327243257,0,0,0,1,0
CETPROJH21400,Design,2020.0,2020,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,5.1298987149230735,0,0,0,0,0
CETPROJH2140,On-hold (assumed),2021.0,2021,Green,0,North America,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21399,On-hold (assumed),2022.0,2022,Waste,0,Middle East,0,Unknown,0,0,0,0,10.889323003601277,0,0,0,1,0
CETPROJH21398,On-hold (assumed),2022.0,2022,Green,0,Middle East,0,Unknown,0,0,0,0,8.556798446008598,0,0,0,1,0
CETPROJH21397,Design,2022.0,2022,Green,0,Asia-Pacific,0,Industry (chemical feedstock),1,1,0,0,11.072993127979817,0,0,0,0,0
CETPROJH21396,On-hold (assumed),2022.0,2022,Green,0,Africa,0,Industry (chemical feedstock),1,1,0,0,0.0,0,0,0,1,0
CETPROJH21395,Fully commissioned,2020.0,2020,Green,0,Asia-Pacific,0,Power & heat,0,0,0,0,0.6931471805599453,0,0,0,0,1
CETPROJH21394,On-hold (assumed),2022.0,2022,Blue_CCS,1,North America,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21393,On-hold (assumed),2022.0,2022,Green,0,North America,0,Transport (rail),0,0,0,0,0.0,0,0,0,1,0
CETPROJH21392,Plans cancelled,2022.0,2022,Blue_CCS,1,North America,0,Industry (chemical feedstock),1,1,0,0,12.624786269856633,1,1,1,1,0
CETPROJH21391,On-hold (assumed),2022.0,2022,Green,0,North America,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21390,On-hold (assumed),2022.0,2022,Green,0,North America,0,Gas grid,0,0,0,0,0.0,0,0,0,1,0
CETPROJH2139,On-hold (assumed),2021.0,2021,Green,0,North America,0,Transport (other),0,0,0,0,8.385032287813898,0,0,0,1,0
CETPROJH21389,Design,2022.0,2022,Green,0,North America,0,Power & heat,0,0,0,0,0.0,0,0,0,0,0
CETPROJH21388,On-hold (assumed),2022.0,2022,Green,0,North America,0,Industry (chemical feedstock),1,1,0,0,6.525029657843462,0,0,0,1,0
CETPROJH21387,On-hold (assumed),2022.0,2022,Waste,0,North America,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21386,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,10.463131911491967,0,0,0,1,0
CETPROJH21385,On-hold (assumed),2022.0,2022,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,7.919719760924575,0,0,0,1,0
CETPROJH21384,On-hold (assumed),2022.0,2022,Green,0,Africa,0,Unknown,0,0,0,0,10.799595985047786,0,0,0,1,0
CETPROJH21383,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Power & heat,0,1,0,0,0.0,0,0,0,1,0
CETPROJH21382,On-hold (assumed),2022.0,2022,Green,0,Europe (non EU-27),0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21381,On-hold (assumed),2022.0,2022,Green,0,Europe (non EU-27),0,Industry (chemical feedstock),1,1,0,0,12.571101101530825,0,0,0,1,0
CETPROJH21380,Design,2022.0,2022,Green,0,Europe (non EU-27),0,Industry (chemical feedstock),1,1,0,0,8.412054873292933,0,0,0,0,0
CETPROJH2138,On-hold (assumed),2021.0,2021,Green,0,North America,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21379,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,8.640825751861513,0,0,0,1,0
CETPROJH21378,Fully commissioned,2020.0,2020,Green,0,Europe (EU-27),1,Industry (refinery feedstock),1,1,1,0,6.329720905522696,0,0,0,0,1
CETPROJH21377,On-hold (assumed),2022.0,2022,Blue_CCS,1,North America,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21376,On-hold (assumed),2020.0,2020,Green,0,North America,0,Industry (refinery feedstock),1,1,0,0,0.0,0,0,0,1,0
CETPROJH21375,Permitted,2022.0,2022,Green,0,North America,0,Industry (chemical feedstock),1,1,0,0,11.561725152903833,0,0,0,0,0
CETPROJH21374,Plans cancelled,2022.0,2022,Green,0,North America,0,Industry (other),0,0,0,0,9.09862638234618,1,1,1,1,0
CETPROJH21373,On-hold (assumed),2022.0,2022,Blue_CCS,1,North America,0,Industry (chemical feedstock),1,1,0,0,10.085850775128717,0,0,0,1,0
CETPROJH21372,On-hold (assumed),2022.0,2022,Green,0,North America,0,Power & heat,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21371,On-hold (assumed),2022.0,2022,Green,0,North America,0,Industry (other),0,0,0,0,0.0,0,0,0,1,0
CETPROJH21370,On-hold (assumed),2022.0,2022,Green,0,North America,0,Industry (other),0,0,0,0,0.0,0,0,0,1,0
CETPROJH2137,Under construction,2021.0,2021,Green,0,North America,0,Power & heat,0,0,0,0,9.994287576862567,0,0,0,0,0
CETPROJH21369,On-hold (assumed),2022.0,2022,Green,0,North America,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21368,On-hold (assumed),2022.0,2022,Blue_CCS,1,North America,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21367,Under construction,2022.0,2022,Blue_CCS,1,North America,0,Unknown,0,0,0,0,12.026951960476097,0,0,0,0,0
CETPROJH21366,Feasibility,2022.0,2022,Blue_CCS,1,North America,0,Transport (road),0,0,0,0,13.905717739592696,0,0,0,0,0
CETPROJH21365,Under construction,2022.0,2022,Green,0,Europe (non EU-27),0,Transport (road),0,0,0,0,5.351858133476067,0,0,0,0,0
CETPROJH21364,Fully commissioned,2022.0,2022,Green,0,Europe (non EU-27),0,Industry (other),0,0,0,0,4.418840607796598,0,0,0,0,1
CETPROJH21363,On-hold (assumed),2022.0,2022,Waste,0,Europe (non EU-27),0,Industry (other),0,0,0,0,5.081404364984463,0,0,0,1,0
CETPROJH21362,Announced (advanced),2022.0,2022,Green,0,Europe (EU-27),1,Industry (refinery feedstock),1,1,1,0,9.695971257107617,0,0,0,0,0
CETPROJH21361,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Power & heat,0,1,0,0,5.648974238161206,0,0,0,1,0
CETPROJH21360,Fully commissioned,2020.0,2020,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,0.0,0,0,0,0,1
CETPROJH2136,On-hold (assumed),2021.0,2021,Green,0,North America,0,Industry (other),0,0,0,0,8.594339400592892,0,0,0,1,0
CETPROJH21359,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Industry (other),0,1,0,0,0.0,0,0,0,1,0
CETPROJH21358,Fully commissioned,2022.0,2022,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,6.776506992372183,0,0,0,0,1
CETPROJH21357,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Other,0,1,0,0,1.0986122886681098,0,0,0,1,0
CETPROJH21356,Fully commissioned,2022.0,2022,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,4.709530201312334,0,0,0,0,1
CETPROJH21355,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Transport (shipping),0,1,0,0,4.77912349311153,0,0,0,1,0
CETPROJH21354,Feasibility,2022.0,2022,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,9.846970109700957,0,0,0,0,0
CETPROJH21353,Design,2022.0,2022,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,8.006700845440367,0,0,0,0,0
CETPROJH21352,Fully commissioned,2022.0,2022,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,5.6240175061873385,0,0,0,0,1
CETPROJH21351,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Transport (other),0,1,0,0,8.84779106484485,0,0,0,1,0
CETPROJH21350,On-hold (assumed),2022.0,2022,Green,0,Europe (EU-27),1,Unknown,0,1,0,0,0.0,0,0,0,1,0
CETPROJH2135,On-hold (assumed),2021.0,2021,Green,0,North America,0,Industry (other),1,1,0,0,11.407576060361786,0,0,0,1,0
CETPROJH21349,Fully commissioned,2022.0,2022,Green,0,Europe (EU-27),1,Transport (road),0,1,0,0,4.736198448394496,0,0,0,0,1
CETPROJH21348,On-hold (assumed),2021.0,2021,Green,0,Europe (EU-27),1,Industry (other),0,1,0,0,8.693161274238017,0,0,0,1,0
CETPROJH21347,On-hold (assumed),2020.0,2020,Green,0,Europe (EU-27),1,Gas grid,0,1,0,0,9.232199706329077,0,0,0,1,0
CETPROJH21346,On-hold (assumed),2021.0,2021,Green,0,Africa,0,Unknown,0,0,0,0,11.849404844423074,0,0,0,1,0
CETPROJH21345,On-hold (assumed),2021.0,2021,Green,0,Africa,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21344,Fully commissioned,2015.0,2015,Green,0,Asia-Pacific,0,Industry (other),0,0,0,0,1.9459101490553132,0,0,0,0,1
CETPROJH21343,On-hold (assumed),2021.0,2021,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21342,On-hold (assumed),2021.0,2021,Green,0,Asia-Pacific,0,Unknown,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21341,Permitted,2022.0,2022,Green,0,Latin America,0,Power & heat,0,0,0,0,0.0,0,0,0,0,0
CETPROJH21340,On-hold (assumed),2020.0,2020,Green,0,Latin America,0,Industry (other),0,0,0,0,9.161255164285691,0,0,0,1,0
CETPROJH2134,Under construction,2021.0,2021,Green,0,North America,0,Industry (chemical feedstock),1,1,0,0,7.087573705557973,0,0,0,0,0
CETPROJH21339,On-hold (assumed),2021.0,2021,Green,0,Asia-Pacific,0,Transport (other),0,0,0,0,0.0,0,0,0,1,0
CETPROJH21338,On-hold (confirmed),2021.0,2021,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,10.456596502556854,0,0,1,1,0
CETPROJH21337,On-hold (assumed),2020.0,2020,Green,0,Asia-Pacific,0,Power & heat,0,0,0,0,0.0,0,0,0,1,0
CETPROJH21336,Fully commissioned,2019.0,2019,Green,0,Asia-Pacific,0,Transport (road),0,0,0,0,4.976733742420574,0,0,0,0,1
CETPROJH21334,On-hold (assumed),2022.0,2022,Green,0,North America,0,Transport (other),0,0,0,0,11.48865326399451,0,0,0,1,0
CETPROJH21333,On-hold (assumed),2021.0,2021,Blue_CCS,1,North America,0,Transport (other),0,0,0,0,0.0,0,0,0,1,0
CETPROJH21332,On-hold (assumed),2021.0,2021,Waste,0,North America,0,Transport (other),0,0,0,0,0.0,0,0,0,1,0
CETPROJH21331,On-hold (assumed),2019.0,2019,Green,0,Europe (EU-27),1,Industry (other),0,1,0,0,0.0,0,0,0,1,0
CETPROJH21330,On-hold (assumed),2021.0,2021,Green,0,Europe (EU-27),1,Industry (other),0,1,0,0,6.985641817639208,0,0,0,1,0
CETPROJH2133,Design,2021.0,2021,Green,0,North America,0,Transport (aviation),0,0,0,0,10.823112718999155,0,0,0,0,0
CETPROJH21329,On-hold (assumed),2021.0,2021,Green,0,Europe (EU-27),1,Transport (other),0,1,0,0,5.043425116919247,0,0,0,1,0
