project_id,year_calendar,is_blue_ccs,event_any_yr,p_M1,loss_M1,p_M2,loss_M2,p_M3,loss_M3
582,2024,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
582,2025,1,0,1e-10,1.000000082790371e-10,1.0801757304694216e-09,1.0801757272254862e-09,1e-10,1.000000082790371e-10
582,2026,1,0,1.8624690915366784e-08,1.8624691074076678e-08,3.358295398250506e-07,3.35829596234432e-07,1e-10,1.000000082790371e-10
583,2022,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
583,2023,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
583,2024,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
583,2025,1,0,1e-10,1.000000082790371e-10,1.0801757304694216e-09,1.0801757272254862e-09,1e-10,1.000000082790371e-10
583,2026,1,0,1.8624690915366784e-08,1.8624691074076678e-08,3.358295398250506e-07,3.35829596234432e-07,1e-10,1.000000082790371e-10
584,2022,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
584,2023,1,0,1e-10,1.000000082790371e-10,1.0801757304694216e-09,1.0801757272254862e-09,1e-10,1.000000082790371e-10
584,2024,1,0,1.8624690915366784e-08,1.8624691074076678e-08,3.358295398250506e-07,3.35829596234432e-07,1e-10,1.000000082790371e-10
584,2025,1,0,1.0812338176072077e-06,1.0812344021239935e-06,2.5123153922821503e-05,2.5123469514496492e-05,2.21118015800298e-10,2.2111801281312575e-10
584,2026,1,0,1.5940056480797988e-05,1.5940183524806947e-05,0.00045206005545706917,0.00045216226540844786,2.946738235656121e-09,2.9467381911347736e-09
585,2022,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
585,2023,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
585,2024,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
585,2025,1,0,1e-10,1.000000082790371e-10,1.0801757304694216e-09,1.0801757272254862e-09,1e-10,1.000000082790371e-10
585,2026,1,0,1.8624690915366784e-08,1.8624691074076678e-08,3.358295398250506e-07,3.35829596234432e-07,1e-10,1.000000082790371e-10
586,2022,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
586,2023,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
586,2024,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
586,2025,1,0,1e-10,1.000000082790371e-10,1.0801757304694216e-09,1.0801757272254862e-09,1e-10,1.000000082790371e-10
586,2026,1,0,1.8624690915366784e-08,1.8624691074076678e-08,3.358295398250506e-07,3.35829596234432e-07,1e-10,1.000000082790371e-10
587,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
587,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
587,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
587,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
587,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
588,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
588,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
588,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
588,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
588,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
589,2022,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
589,2023,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
589,2024,1,0,1.2836529602175484e-10,1.2836531838302897e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
589,2025,1,0,1.1555459595716234e-07,1.1555460267941974e-07,3.683448182124879e-08,3.6834482476421045e-08,5.1105271965803084e-08,5.110527332011466e-08
589,2026,1,0,2.6415639473385977e-05,2.6415988372513675e-05,1.1451812577460377e-05,1.14518781499517e-05,1.2995292069164354e-05,1.2995376508757318e-05
590,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
590,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
590,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
590,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
590,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
591,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
591,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
591,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
591,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
591,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
592,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
592,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
592,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
592,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
592,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
593,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
593,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
593,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
593,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
593,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
594,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
594,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
594,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
594,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
594,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
595,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
595,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
595,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
595,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
595,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
596,2022,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
596,2023,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
596,2024,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
596,2025,1,0,1e-10,1.000000082790371e-10,1.0801757304694216e-09,1.0801757272254862e-09,1e-10,1.000000082790371e-10
596,2026,1,0,1.8624690915366784e-08,1.8624691074076678e-08,3.358295398250506e-07,3.35829596234432e-07,1e-10,1.000000082790371e-10
597,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
597,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
597,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
597,2025,0,0,1e-10,1.000000082790371e-10,6.167464979674131e-10,6.167465429155542e-10,1e-10,1.000000082790371e-10
597,2026,0,0,1e-10,1.000000082790371e-10,1.1102329771375203e-08,1.1102329783865435e-08,1e-10,1.000000082790371e-10
598,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
598,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
598,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
598,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
598,2026,0,0,1e-10,1.000000082790371e-10,1.9328993577589397e-09,1.9328993979634723e-09,1e-10,1.000000082790371e-10
599,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
599,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
599,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
599,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
599,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
600,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
600,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
600,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
600,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
600,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
601,2022,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
601,2023,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
601,2024,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
601,2025,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
601,2026,1,0,4.903728938130535e-10,4.903728535546837e-10,2.7089955388027688e-08,2.708995575695786e-08,1e-10,1.000000082790371e-10
602,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
602,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
602,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
602,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
602,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
603,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
603,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
603,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
603,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
603,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
604,2022,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
604,2023,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
604,2024,1,0,1.2836529602175484e-10,1.2836531838302897e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
604,2025,1,0,1.1555459595716234e-07,1.1555460267941974e-07,3.683448182124879e-08,3.6834482476421045e-08,5.1105271965803084e-08,5.110527332011466e-08
604,2026,1,0,2.6415639473385977e-05,2.6415988372513675e-05,1.1451812577460377e-05,1.14518781499517e-05,1.2995292069164354e-05,1.2995376508757318e-05
605,2022,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
605,2023,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
605,2024,1,1,1.2836529602175484e-10,22.776141041409367,1e-10,23.025850929940457,1e-10,23.025850929940457
606,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
606,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
606,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
606,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
606,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
607,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
607,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
607,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
607,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
607,2026,0,0,1e-10,1.000000082790371e-10,3.7234112839115806e-10,3.723411579752833e-10,1e-10,1.000000082790371e-10
608,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
608,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
608,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
608,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
608,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
609,2022,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
609,2023,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
609,2024,1,0,1.2836529602175484e-10,1.2836531838302897e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
609,2025,1,0,1.1555459595716234e-07,1.1555460267941974e-07,3.683448182124879e-08,3.6834482476421045e-08,5.1105271965803084e-08,5.110527332011466e-08
609,2026,1,0,2.6415639473385977e-05,2.6415988372513675e-05,1.1451812577460377e-05,1.14518781499517e-05,1.2995292069164354e-05,1.2995376508757318e-05
610,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
610,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
610,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
610,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
610,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
611,2022,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
611,2023,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
611,2024,1,0,1.2836529602175484e-10,1.2836531838302897e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
611,2025,1,0,1.1555459595716234e-07,1.1555460267941974e-07,3.683448182124879e-08,3.6834482476421045e-08,5.1105271965803084e-08,5.110527332011466e-08
611,2026,1,0,2.6415639473385977e-05,2.6415988372513675e-05,1.1451812577460377e-05,1.14518781499517e-05,1.2995292069164354e-05,1.2995376508757318e-05
612,2022,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
612,2023,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
612,2024,1,0,1.2836529602175484e-10,1.2836531838302897e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
612,2025,1,0,1.1555459595716234e-07,1.1555460267941974e-07,3.683448182124879e-08,3.6834482476421045e-08,5.1105271965803084e-08,5.110527332011466e-08
612,2026,1,0,2.6415639473385977e-05,2.6415988372513675e-05,1.1451812577460377e-05,1.14518781499517e-05,1.2995292069164354e-05,1.2995376508757318e-05
613,2022,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
613,2023,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
613,2024,1,0,1.2836529602175484e-10,1.2836531838302897e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
613,2025,1,0,1.1555459595716234e-07,1.1555460267941974e-07,3.683448182124879e-08,3.6834482476421045e-08,5.1105271965803084e-08,5.110527332011466e-08
613,2026,1,0,2.6415639473385977e-05,2.6415988372513675e-05,1.1451812577460377e-05,1.14518781499517e-05,1.2995292069164354e-05,1.2995376508757318e-05
614,2022,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
614,2023,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
614,2024,1,0,1.2836529602175484e-10,1.2836531838302897e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
614,2025,1,0,1.1555459595716234e-07,1.1555460267941974e-07,3.683448182124879e-08,3.6834482476421045e-08,5.1105271965803084e-08,5.110527332011466e-08
614,2026,1,0,2.6415639473385977e-05,2.6415988372513675e-05,1.1451812577460377e-05,1.14518781499517e-05,1.2995292069164354e-05,1.2995376508757318e-05
615,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
615,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
615,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
615,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
615,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
616,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
616,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
616,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
616,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
616,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
617,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
617,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
617,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
617,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
617,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
618,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
618,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
618,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
618,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
618,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
619,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
619,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
619,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
619,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
619,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
620,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
620,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
620,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
620,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
620,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
621,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
621,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
621,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
621,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
621,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
622,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
622,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
622,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
622,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
622,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
623,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
623,2023,0,0,1e-10,1.000000082790371e-10,1.4922490053786176e-09,1.492248992155237e-09,1e-10,1.000000082790371e-10
623,2024,0,0,1e-10,1.000000082790371e-10,1.1163677454814883e-07,1.1163678083373796e-07,1e-10,1.000000082790371e-10
623,2025,0,0,1e-10,1.000000082790371e-10,2.0096197551392518e-06,2.009621774449604e-06,1e-10,1.000000082790371e-10
623,2026,0,0,1e-10,1.000000082790371e-10,8.70482058860206e-06,8.704858475738193e-06,1e-10,1.000000082790371e-10
624,2022,1,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
624,2023,1,0,1.2836529602175484e-10,1.2836531838302897e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
624,2024,1,0,1.1555459595716234e-07,1.1555460267941974e-07,3.683448182124879e-08,3.6834482476421045e-08,6.085895488836264e-08,6.085895672752626e-08
624,2025,1,0,2.6415639473385977e-05,2.6415988372513675e-05,1.1451812577460377e-05,1.14518781499517e-05,1.5763374049885437e-05,1.5763498293135003e-05
624,2026,1,0,0.001531221780594614,0.0015323952987626704,0.0008559991239071411,0.0008563657003648481,0.0009168100717145443,0.0009172305991171309
625,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
625,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
625,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
625,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
625,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
626,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
626,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
626,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
626,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
626,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
627,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
627,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
627,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
627,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
627,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
628,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
628,2023,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
628,2024,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
628,2025,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
628,2026,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
629,2022,0,0,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10,1e-10,1.000000082790371e-10
