,"China National Emissions Trading System",,,," ","German National Emissions Trading System",,,," ","European Union Emissions Trading System (until 2018)",,,," ","European Union Emissions Trading System (from 2019, download)",,,,," ","New Zealand Emissions Trading System (Up to 2023)",,,,,,,," ","New Zealand Emissions Trading System (From 2024)",,,,,,,," "
Date,"Exchange rate CNY/EUR","Exchange rate CNY/USD","Market Currency","Secondary Market"," ","Exchange rate EUR/EUR","Exchange rate EUR/USD","Market Currency","Primary Market"," ","Exchange rate EUR/EUR","Exchange rate EUR/USD","Market Currency","Primary Market"," ","Exchange rate EUR/EUR","Exchange rate EUR/USD","Market Currency","Primary Market","Secondary Market"," ","Exchange rate NZD/EUR","Exchange rate NZD/USD","Market Currency","Primary Market","Primary Stability 1","Primary Stability 2","Secondary Market","Secondary Stability 5"," ","Exchange rate NZD/EUR","Exchange rate NZD/USD","Market Currency","Primary Market","Primary Stability 1","Primary Stability 2","Primary Stability 3","Secondary Market"," "
2023-09-20,0.128231998,0.137000624,CNY,74.64," ",,,,," ",,,,," ",1,1.068380952,EUR,79.8,," ",0.554565542,0.592487262,NZD,,,,66.5,," ",,,,,,,,," "
2023-09-21,0.128231998,0.137000624,CNY,75.06," ",1,1.068380952,EUR,30," ",,,,," ",1,1.068380952,EUR,81.78,," ",0.554565542,0.592487262,NZD,,,,65.6,," ",,,,,,,,," "
2023-09-22,0.128231998,0.137000624,CNY,75.34," ",,,,," ",,,,," ",1,1.068380952,EUR,84.03,," ",0.554565542,0.592487262,NZD,,,,65.6,," ",,,,,,,,," "
2023-09-25,0.128231998,0.137000624,CNY,74.88," ",,,,," ",,,,," ",1,1.068380952,EUR,83.92,80.62," ",0.554565542,0.592487262,NZD,,,,64,," ",,,,,,,,," "
2023-09-26,0.128231998,0.137000624,CNY,76.06," ",1,1.068380952,EUR,30," ",,,,," ",1,1.068380952,EUR,82.44,," ",0.554565542,0.592487262,NZD,,,,64,," ",,,,,,,,," "
2023-09-27,0.128231998,0.137000624,CNY,76.13," ",,,,," ",,,,," ",1,1.068380952,EUR,81.37,," ",0.554565542,0.592487262,NZD,,,,64.25,," ",,,,,,,,," "
2023-09-28,0.128231998,0.137000624,CNY,76.03," ",1,1.068380952,EUR,30," ",,,,," ",1,1.068380952,EUR,81.9,," ",0.554565542,0.592487262,NZD,,,,65.75,," ",,,,,,,,," "
2023-10-09,0.129486408,0.136770607,CNY,76.78," ",,,,," ",,,,," ",1,1.056254545,EUR,80.43,82.19," ",,,,,,,,," ",,,,,,,,," "
2023-10-10,0.129486408,0.136770607,CNY,78.99," ",1,1.056254545,EUR,30," ",,,,," ",1,1.056254545,EUR,81.82,," ",,,,,,,,," ",,,,,,,,," "
2023-10-11,0.129486408,0.136770607,CNY,79.99," ",,,,," ",,,,," ",1,1.056254545,EUR,82.68,," ",,,,,,,,," ",,,,,,,,," "
2023-10-12,0.129486408,0.136770607,CNY,80.7," ",1,1.056254545,EUR,30," ",,,,," ",1,1.056254545,EUR,83.35,," ",,,,,,,,," ",,,,,,,,," "
2023-10-13,0.129486408,0.136770607,CNY,80.16," ",,,,," ",,,,," ",1,1.056254545,EUR,84.61,," ",,,,,,,,," ",,,,,,,,," "
2023-10-16,0.129486408,0.136770607,CNY,81.15," ",,,,," ",,,,," ",1,1.056254545,EUR,83.4,80," ",,,,,,,,," ",,,,,,,,," "
2023-10-17,0.129486408,0.136770607,CNY,80.98," ",1,1.056254545,EUR,30," ",,,,," ",1,1.056254545,EUR,81.69,," ",,,,,,,,," ",,,,,,,,," "
2023-10-18,0.129486408,0.136770607,CNY,81.12," ",,,,," ",,,,," ",1,1.056254545,EUR,81.72,," ",,,,,,,,," ",,,,,,,,," "
2023-10-19,0.129486408,0.136770607,CNY,81.1," ",1,1.056254545,EUR,30," ",,,,," ",1,1.056254545,EUR,79.99,," ",,,,,,,,," ",,,,,,,,," "
2023-10-20,0.129486408,0.136770607,CNY,81.08," ",,,,," ",,,,," ",1,1.056254545,EUR,81.19,," ",,,,,,,,," ",,,,,,,,," "
2023-10-23,0.129486408,0.136770607,CNY,81.42," ",,,,," ",,,,," ",1,1.056254545,EUR,79.92,78.51," ",,,,,,,,," ",,,,,,,,," "
2023-10-24,0.129486408,0.136770607,CNY,81.08," ",1,1.056254545,EUR,30," ",,,,," ",1,1.056254545,EUR,80.4,," ",,,,,,,,," ",,,,,,,,," "
2023-10-25,0.129486408,0.136770607,CNY,81.27," ",,,,," ",,,,," ",1,1.056254545,EUR,79.85,," ",,,,,,,,," ",,,,,,,,," "
2023-10-26,0.129486408,0.136770607,CNY,80.55," ",1,1.056254545,EUR,30," ",,,,," ",1,1.056254545,EUR,79.48,," ",,,,,,,,," ",,,,,,,,," "
2023-10-27,0.129486408,0.136770607,CNY,78.5," ",,,,," ",,,,," ",1,1.056254545,EUR,79.41,," ",,,,,,,,," ",,,,,,,,," "
2023-10-30,0.129486408,0.136770607,CNY,79.53," ",,,,," ",,,,," ",1,1.056254545,EUR,79.78,76.57," ",,,,,,,,," ",,,,,,,,," "
2023-10-31,0.129486408,0.136770607,CNY,77.63," ",1,1.056254545,EUR,30," ",,,,," ",1,1.056254545,EUR,77.65,," ",,,,,,,,," ",,,,,,,,," "
2023-11-01,0.127857694,0.138191502,CNY,76.84," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2023-11-02,0.127857694,0.138191502,CNY,75.89," ",1,1.080822727,EUR,30," ",,,,," ",1,1.080822727,EUR,77.88,," ",,,,,,,,," ",,,,,,,,," "
2023-11-03,0.127857694,0.138191502,CNY,74.73," ",,,,," ",,,,," ",1,1.080822727,EUR,78.35,," ",,,,,,,,," ",,,,,,,,," "
2023-11-06,0.127857694,0.138191502,CNY,74.99," ",,,,," ",,,,," ",1,1.080822727,EUR,76.02,77.88," ",,,,,,,,," ",,,,,,,,," "
2023-11-07,0.127857694,0.138191502,CNY,74.17," ",1,1.080822727,EUR,30," ",,,,," ",1,1.080822727,EUR,75.58,," ",,,,,,,,," ",,,,,,,,," "
2023-11-08,0.127857694,0.138191502,CNY,73.38," ",,,,," ",,,,," ",1,1.080822727,EUR,74.56,," ",,,,,,,,," ",,,,,,,,," "
2023-11-09,0.127857694,0.138191502,CNY,72.84," ",1,1.080822727,EUR,30," ",,,,," ",1,1.080822727,EUR,75.75,," ",,,,,,,,," ",,,,,,,,," "
2023-11-10,0.127857694,0.138191502,CNY,71.41," ",,,,," ",,,,," ",1,1.080822727,EUR,76.46,," ",,,,,,,,," ",,,,,,,,," "
2023-11-13,0.127857694,0.138191502,CNY,71.4," ",,,,," ",,,,," ",1,1.080822727,EUR,77.01,76.07," ",,,,,,,,," ",,,,,,,,," "
2023-11-14,0.127857694,0.138191502,CNY,71.71," ",1,1.080822727,EUR,30," ",,,,," ",1,1.080822727,EUR,76.62,," ",,,,,,,,," ",,,,,,,,," "
2023-11-15,0.127857694,0.138191502,CNY,72.1," ",,,,," ",,,,," ",1,1.080822727,EUR,79.45,," ",,,,,,,,," ",,,,,,,,," "
2023-11-16,0.127857694,0.138191502,CNY,71.49," ",1,1.080822727,EUR,30," ",,,,," ",1,1.080822727,EUR,79,," ",,,,,,,,," ",,,,,,,,," "
2023-11-17,0.127857694,0.138191502,CNY,71.76," ",,,,," ",,,,," ",1,1.080822727,EUR,76.55,," ",,,,,,,,," ",,,,,,,,," "
2023-11-20,0.127857694,0.138191502,CNY,71.95," ",,,,," ",,,,," ",1,1.080822727,EUR,76.35,72.18," ",,,,,,,,," ",,,,,,,,," "
2023-11-21,0.127857694,0.138191502,CNY,71.56," ",1,1.080822727,EUR,30," ",,,,," ",1,1.080822727,EUR,75.69,," ",,,,,,,,," ",,,,,,,,," "
2023-11-22,0.127857694,0.138191502,CNY,71.61," ",,,,," ",,,,," ",1,1.080822727,EUR,74.84,," ",,,,,,,,," ",,,,,,,,," "
2023-11-23,0.127857694,0.138191502,CNY,72.07," ",1,1.080822727,EUR,30," ",,,,," ",1,1.080822727,EUR,74.5,," ",,,,,,,,," ",,,,,,,,," "
2023-11-24,0.127857694,0.138191502,CNY,71.33," ",,,,," ",,,,," ",1,1.080822727,EUR,75.9,," ",,,,,,,,," ",,,,,,,,," "
2023-11-27,0.127857694,0.138191502,CNY,71.88," ",,,,," ",,,,," ",1,1.080822727,EUR,74.57,69.22," ",,,,,,,,," ",,,,,,,,," "
2023-11-28,0.127857694,0.138191502,CNY,71.31," ",1,1.080822727,EUR,30," ",,,,," ",1,1.080822727,EUR,71.71,," ",,,,,,,,," ",,,,,,,,," "
2023-11-29,0.127857694,0.138191502,CNY,71.05," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2023-11-30,0.127857694,0.138191502,CNY,70.93," ",1,1.080822727,EUR,30," ",,,,," ",1,1.080822727,EUR,70.79,," ",,,,,,,,," ",,,,,,,,," "
2023-12-01,0.128283755,0.139868454,CNY,69.13," ",,,,," ",,,,," ",1,1.090305263,EUR,71.45,," ",,,,,,,,," ",,,,,,,,," "
2023-12-04,0.128283755,0.139868454,CNY,71.11," ",,,,," ",,,,," ",1,1.090305263,EUR,71.34,67.51," ",,,,,,,,," ",,,,,,,,," "
2023-12-05,0.128283755,0.139868454,CNY,71.09," ",1,1.090305263,EUR,30," ",,,,," ",1,1.090305263,EUR,69.94,," ",,,,,,,,," ",,,,,,,,," "
2023-12-06,0.128283755,0.139868454,CNY,71.57," ",,,,," ",,,,," ",1,1.090305263,EUR,68.71,," ",,,,,,,,," ",,,,,,,,," "
2023-12-07,0.128283755,0.139868454,CNY,67.93," ",1,1.090305263,EUR,30," ",,,,," ",1,1.090305263,EUR,68.76,," ",,,,,,,,," ",,,,,,,,," "
2023-12-08,0.128283755,0.139868454,CNY,71.78," ",,,,," ",,,,," ",1,1.090305263,EUR,69.84,," ",,,,,,,,," ",,,,,,,,," "
2023-12-11,0.128283755,0.139868454,CNY,70.9," ",,,,," ",,,,," ",1,1.090305263,EUR,67.82,69.08," ",,,,,,,,," ",,,,,,,,," "
2023-12-12,0.128283755,0.139868454,CNY,71.62," ",,,,," ",,,,," ",1,1.090305263,EUR,66.72,," ",,,,,,,,," ",,,,,,,,," "
2023-12-13,0.128283755,0.139868454,CNY,71.38," ",,,,," ",,,,," ",1,1.090305263,EUR,69.7,," ",,,,,,,,," ",,,,,,,,," "
2023-12-14,0.128283755,0.139868454,CNY,71.4," ",,,,," ",,,,," ",1,1.090305263,EUR,68.45,," ",,,,,,,,," ",,,,,,,,," "
2023-12-15,0.128283755,0.139868454,CNY,71.39," ",,,,," ",,,,," ",1,1.090305263,EUR,66.6,," ",,,,,,,,," ",,,,,,,,," "
2023-12-18,0.128283755,0.139868454,CNY,71.8," ",,,,," ",,,,," ",1,1.090305263,EUR,66.49,," ",,,,,,,,," ",,,,,,,,," "
2023-12-19,0.128283755,0.139868454,CNY,72.7," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2023-12-20,0.128283755,0.139868454,CNY,73.29," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2023-12-21,0.128283755,0.139868454,CNY,77.8," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2023-12-22,0.128283755,0.139868454,CNY,80.99," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2023-12-25,0.128283755,0.139868454,CNY,80.75," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2023-12-26,0.128283755,0.139868454,CNY,79.52," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2023-12-27,0.128283755,0.139868454,CNY,77.55," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2023-12-28,0.128283755,0.139868454,CNY,78.01," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2023-12-29,0.128283755,0.139868454,CNY,77.97," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2024-01-02,0.127868482,0.139442324,CNY,70.47," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2024-01-03,0.127868482,0.139442324,CNY,82," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2024-01-04,0.127868482,0.139442324,CNY,76.53," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2024-01-05,0.127868482,0.139442324,CNY,73.02," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2024-01-08,0.127868482,0.139442324,CNY,71," ",,,,," ",,,,," ",1,1.090513636,EUR,,69.62," ",,,,,,,,," ",,,,,,,,," "
2024-01-09,0.127868482,0.139442324,CNY,71.02," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2024-01-10,0.127868482,0.139442324,CNY,75," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2024-01-11,0.127868482,0.139442324,CNY,71.02," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2024-01-12,0.127868482,0.139442324,CNY,71," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2024-01-15,0.127868482,0.139442324,CNY,71," ",,,,," ",,,,," ",1,1.090513636,EUR,63.5,64.53," ",,,,,,,,," ",,,,,,,,," "
2024-01-16,0.127868482,0.139442324,CNY,70," ",,,,," ",,,,," ",1,1.090513636,EUR,63.2,," ",,,,,,,,," ",,,,,,,,," "
2024-01-17,0.127868482,0.139442324,CNY,75," ",,,,," ",,,,," ",1,1.090513636,EUR,62.96,," ",,,,,,,,," ",,,,,,,,," "
2024-01-18,0.127868482,0.139442324,CNY,70," ",,,,," ",,,,," ",1,1.090513636,EUR,61.28,," ",,,,,,,,," ",,,,,,,,," "
2024-01-19,0.127868482,0.139442324,CNY,74.96," ",,,,," ",,,,," ",1,1.090513636,EUR,61.93,," ",,,,,,,,," ",,,,,,,,," "
2024-01-22,0.127868482,0.139442324,CNY,71," ",,,,," ",,,,," ",1,1.090513636,EUR,59.74,63.54," ",,,,,,,,," ",,,,,,,,," "
2024-01-23,0.127868482,0.139442324,CNY,74.54," ",,,,," ",,,,," ",1,1.090513636,EUR,60.55,," ",,,,,,,,," ",0.566048814,0.617283951,NZD,,,,,67.67," "
2024-01-24,0.127868482,0.139442324,CNY,73.86," ",,,,," ",,,,," ",1,1.090513636,EUR,62,," ",,,,,,,,," ",0.566048814,0.617283951,NZD,,,,,68.67," "
2024-01-25,0.127868482,0.139442324,CNY,71," ",,,,," ",,,,," ",1,1.090513636,EUR,61.95,," ",,,,,,,,," ",0.566048814,0.617283951,NZD,,,,,70.75," "
2024-01-26,0.127868482,0.139442324,CNY,73.87," ",,,,," ",,,,," ",1,1.090513636,EUR,61.95,," ",,,,,,,,," ",0.566048814,0.617283951,NZD,,,,,70.62," "
2024-01-29,0.127868482,0.139442324,CNY,71.28," ",,,,," ",,,,," ",1,1.090513636,EUR,60.81,63.01," ",,,,,,,,," ",0.566048814,0.617283951,NZD,,,,,70.53," "
2024-01-30,0.127868482,0.139442324,CNY,66," ",,,,," ",,,,," ",1,1.090513636,EUR,59.82,," ",,,,,,,,," ",0.566048814,0.617283951,NZD,,,,,70.67," "
2024-01-31,0.127868482,0.139442324,CNY,72.6," ",,,,," ",,,,," ",1,1.090513636,EUR,62.27,," ",,,,,,,,," ",0.566048814,0.617283951,NZD,,,,,71.08," "
2024-02-01,0.128786064,0.139020876,CNY,73.81," ",,,,," ",,,,," ",1,1.079471429,EUR,61.09,," ",,,,,,,,," ",0.567669166,0.612782646,NZD,,,,,73.62," "
2024-02-02,0.128786064,0.139020876,CNY,75.87," ",,,,," ",,,,," ",1,1.079471429,EUR,60.92,," ",,,,,,,,," ",0.567669166,0.612782646,NZD,,,,,73.45," "
2024-02-05,0.128786064,0.139020876,CNY,76," ",,,,," ",,,,," ",1,1.079471429,EUR,60.68,61.65," ",,,,,,,,," ",0.567669166,0.612782646,NZD,,,,,73.35," "
2024-02-06,0.128786064,0.139020876,CNY,76," ",,,,," ",,,,," ",1,1.079471429,EUR,60.25,," ",,,,,,,,," ",,,,,,,,," "
2024-02-07,0.128786064,0.139020876,CNY,76," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",0.567669166,0.612782646,NZD,,,,,73," "
2024-02-08,0.128786064,0.139020876,CNY,76," ",,,,," ",,,,," ",1,1.079471429,EUR,59.85,," ",,,,,,,,," ",0.567669166,0.612782646,NZD,,,,,72.57," "
2024-02-19,0.128786064,0.139020876,CNY,76," ",,,,," ",,,,," ",1,1.079471429,EUR,53,53.48," ",,,,,,,,," ",0.567669166,0.612782646,NZD,,,,,68.75," "
2024-02-20,0.128786064,0.139020876,CNY,80," ",,,,," ",,,,," ",1,1.079471429,EUR,51.8,," ",,,,,,,,," ",0.567669166,0.612782646,NZD,,,,,68.58," "
2024-02-21,0.128786064,0.139020876,CNY,82.54," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",0.567669166,0.612782646,NZD,,,,,69," "
2024-02-22,0.128786064,0.139020876,CNY,83," ",,,,," ",,,,," ",1,1.079471429,EUR,51.55,," ",,,,,,,,," ",0.567669166,0.612782646,NZD,,,,,66.67," "
2024-02-23,0.128786064,0.139020876,CNY,80," ",,,,," ",,,,," ",1,1.079471429,EUR,49.5,," ",,,,,,,,," ",0.567669166,0.612782646,NZD,,,,,66.67," "
2024-02-26,0.128786064,0.139020876,CNY,82.73," ",,,,," ",,,,," ",1,1.079471429,EUR,50.65,55.97," ",,,,,,,,," ",0.567669166,0.612782646,NZD,,,,,66.33," "
2024-02-27,0.128786064,0.139020876,CNY,82.38," ",,,,," ",,,,," ",1,1.079471429,EUR,51.12,," ",,,,,,,,," ",0.567669166,0.612782646,NZD,,,,,66.8," "
2024-02-28,0.128786064,0.139020876,CNY,82.44," ",,,,," ",,,,," ",1,1.079471429,EUR,54.94,," ",,,,,,,,," ",0.567669166,0.612782646,NZD,,,,,66.58," "
2024-02-29,0.128786064,0.139020876,CNY,85.95," ",,,,," ",,,,," ",1,1.079471429,EUR,54.9,," ",,,,,,,,," ",0.567669166,0.612782646,NZD,,,,,66.38," "
2024-03-01,0.127704159,0.138842516,CNY,84.99," ",,,,," ",,,,," ",1,1.08722,EUR,53.6,," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,66.25," "
2024-03-04,0.127704159,0.138842516,CNY,85.42," ",,,,," ",,,,," ",1,1.08722,EUR,51.76,58.87," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,66.58," "
2024-03-05,0.127704159,0.138842516,CNY,85.42," ",1,1.08722,EUR,45," ",,,,," ",1,1.08722,EUR,59.14,," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,65.68," "
2024-03-06,0.127704159,0.138842516,CNY,82.74," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,66.42," "
2024-03-07,0.127704159,0.138842516,CNY,85," ",1,1.08722,EUR,45," ",,,,," ",1,1.08722,EUR,56.94,," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,68.23," "
2024-03-08,0.127704159,0.138842516,CNY,85.73," ",,,,," ",,,,," ",1,1.08722,EUR,57.1,," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,68.5," "
2024-03-11,0.127704159,0.138842516,CNY,85," ",,,,," ",,,,," ",1,1.08722,EUR,54.43,57.32," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,69.5," "
2024-03-12,0.127704159,0.138842516,CNY,85.81," ",1,1.08722,EUR,45," ",,,,," ",1,1.08722,EUR,54.21,," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,68.55," "
2024-03-13,0.127704159,0.138842516,CNY,86.98," ",,,,," ",,,,," ",1,1.08722,EUR,54.92,," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,68.5," "
2024-03-14,0.127704159,0.138842516,CNY,80.04," ",1,1.08722,EUR,45," ",,,,," ",1,1.08722,EUR,54.25,," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,66.52," "
2024-03-15,0.127704159,0.138842516,CNY,80," ",,,,," ",,,,," ",1,1.08722,EUR,57.75,," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,66.17," "
2024-03-18,0.127704159,0.138842516,CNY,81.49," ",,,,," ",,,,," ",1,1.08722,EUR,59.42,60.69," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,65.17," "
2024-03-19,0.127704159,0.138842516,CNY,81.5," ",1,1.08722,EUR,45," ",,,,," ",1,1.08722,EUR,59,," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,65.07," "
2024-03-20,0.127704159,0.138842516,CNY,87.31," ",,,,," ",,,,," ",1,1.08722,EUR,57.9,," ",,,,,,,,," ",0.56005422,0.608902149,NZD,64,64,184,230,64.93," "
2024-03-21,0.127704159,0.138842516,CNY,86," ",1,1.08722,EUR,45," ",,,,," ",1,1.08722,EUR,58,," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,52," "
2024-03-22,0.127704159,0.138842516,CNY,80," ",,,,," ",,,,," ",1,1.08722,EUR,57.93,," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,54.08," "
2024-03-25,0.127704159,0.138842516,CNY,85.8," ",,,,," ",,,,," ",1,1.08722,EUR,62.09,62.88," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,54.95," "
2024-03-26,0.127704159,0.138842516,CNY,87.39," ",1,1.08722,EUR,45," ",,,,," ",1,1.08722,EUR,63.25,," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,54.8," "
2024-03-27,0.127704159,0.138842516,CNY,89.6," ",,,,," ",,,,," ",1,1.08722,EUR,60.56,," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,55.5," "
2024-03-28,0.127704159,0.138842516,CNY,91.14," ",1,1.08722,EUR,45," ",,,,," ",1,1.08722,EUR,59.86,," ",,,,,,,,," ",0.56005422,0.608902149,NZD,,,,,55.67," "
2024-03-29,0.127704159,0.138842516,CNY,90.97," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",,,,,,,,," "
2024-04-01,0.128760395,0.138131086,CNY,90.97," ",,,,," ",,,,," ",1,1.07277619,EUR,,59.4," ",,,,,,,,," ",,,,,,,,," "
2024-04-02,0.128760395,0.138131086,CNY,87.2," ",1,1.07277619,EUR,45," ",,,,," ",1,1.07277619,EUR,57.07,," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,57.17," "
2024-04-03,0.128760395,0.138131086,CNY,87," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,58.33," "
2024-04-08,0.128760395,0.138131086,CNY,86.86," ",,,,," ",,,,," ",1,1.07277619,EUR,58.41,66.01," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,58.69," "
2024-04-09,0.128760395,0.138131086,CNY,89.02," ",1,1.07277619,EUR,45," ",,,,," ",1,1.07277619,EUR,61.3,," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,55.33," "
2024-04-10,0.128760395,0.138131086,CNY,83," ",,,,," ",,,,," ",1,1.07277619,EUR,63,," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,54.34," "
2024-04-11,0.128760395,0.138131086,CNY,87.57," ",1,1.07277619,EUR,45," ",,,,," ",1,1.07277619,EUR,63.42,," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,53.67," "
2024-04-12,0.128760395,0.138131086,CNY,91.83," ",,,,," ",,,,," ",1,1.07277619,EUR,68.01,," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,53.02," "
2024-04-15,0.128760395,0.138131086,CNY,90.06," ",,,,," ",,,,," ",1,1.07277619,EUR,68.17,70.9," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,54.67," "
2024-04-16,0.128760395,0.138131086,CNY,89.53," ",1,1.07277619,EUR,45," ",,,,," ",1,1.07277619,EUR,70.61,," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,53.79," "
2024-04-17,0.128760395,0.138131086,CNY,93.03," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,52.83," "
2024-04-18,0.128760395,0.138131086,CNY,92.42," ",1,1.07277619,EUR,45," ",,,,," ",1,1.07277619,EUR,67.15,," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,53.42," "
2024-04-19,0.128760395,0.138131086,CNY,94.87," ",,,,," ",,,,," ",1,1.07277619,EUR,67.77,," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,53.82," "
2024-04-22,0.128760395,0.138131086,CNY,97.67," ",,,,," ",,,,," ",1,1.07277619,EUR,65.1,66.76," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,54.58," "
2024-04-23,0.128760395,0.138131086,CNY,99.75," ",1,1.07277619,EUR,45," ",,,,," ",1,1.07277619,EUR,64.28,," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,55.17," "
2024-04-24,0.128760395,0.138131086,CNY,101.05," ",,,,," ",,,,," ",1,1.07277619,EUR,65.35,," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,55.83," "
2024-04-25,0.128760395,0.138131086,CNY,102.32," ",1,1.07277619,EUR,45," ",,,,," ",1,1.07277619,EUR,65.08,," ",,,,,,,,," ",,,,,,,,," "
2024-04-26,0.128760395,0.138131086,CNY,102.38," ",,,,," ",,,,," ",1,1.07277619,EUR,65.66,," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,55.63," "
2024-04-29,0.128760395,0.138131086,CNY,102.48," ",,,,," ",,,,," ",1,1.07277619,EUR,63.52,69.27," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,55.5," "
2024-04-30,0.128760395,0.138131086,CNY,101," ",1,1.07277619,EUR,45," ",,,,," ",1,1.07277619,EUR,65.26,," ",,,,,,,,," ",0.555850258,0.596302922,NZD,,,,,55," "
2024-05-06,0.127871092,0.138257131,CNY,105," ",,,,," ",,,,," ",1,1.081222727,EUR,70.3,72.21," ",,,,,,,,," ",0.560396764,0.605913718,NZD,,,,,54.3," "
2024-05-07,0.127871092,0.138257131,CNY,100," ",1,1.081222727,EUR,45," ",,,,," ",1,1.081222727,EUR,69.16,," ",,,,,,,,," ",0.560396764,0.605913718,NZD,,,,,54.73," "
2024-05-08,0.127871092,0.138257131,CNY,98.27," ",,,,," ",,,,," ",1,1.081222727,EUR,68.99,," ",,,,,,,,," ",0.560396764,0.605913718,NZD,,,,,54.71," "
2024-05-09,0.127871092,0.138257131,CNY,99.81," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",0.560396764,0.605913718,NZD,,,,,54.71," "
2024-05-10,0.127871092,0.138257131,CNY,99.99," ",,,,," ",,,,," ",,,,,," ",,,,,,,,," ",0.560396764,0.605913718,NZD,,,,,54.58," "
2024-05-13,0.127871092,0.138257131,CNY,95.09," ",,,,," ",,,,," ",1,1.081222727,EUR,68.48,70.06," ",,,,,,,,," ",0.560396764,0.605913718,NZD,,,,,54.63," "
2024-05-14,0.127871092,0.138257131,CNY,99.02," ",1,1.081222727,EUR,45," ",,,,," ",1,1.081222727,EUR,67.67,," ",,,,,,,,," ",0.560396764,0.605913718,NZD,,,,,54.67," "
2024-05-15,0.127871092,0.138257131,CNY,96.76," ",,,,," ",,,,," ",1,1.081222727,EUR,69.35,," ",,,,,,,,," ",0.560396764,0.605913718,NZD,,,,,53.92," "
