v7_project_id,sp_record_id,match_quality,cap_diff,sp_project_name
388,CETPROJH23302,exact,0.0,Graforce Plasmalysis project
404,CETPROJH22026,exact,0.16798855914845223,Scalable Hydrogen Energy Platform (SHEP)
458,CETPROJH22193,exact,0.13162844247843664,Simon Fraser Clean Hydrogen Hub
201,CETPROJH22193,relaxed,1.6094379124341005,Simon Fraser Clean Hydrogen Hub
391,CETPROJH22797,relaxed,1.801709800081223,Project Pathfinder
397,CETPROJH22398,exact,0.1619328202693131,Lewis County Transit Station/Port of Chehalis Hydrogen Production & Fueling Station
398,CETPROJH23308,exact,0.004962789342129348,Chevron Lost Hills Oil Field PEM
403,,exact_exhausted,,
217,CETPROJH22905,exact,0.0,Prairie Horizon Hydrogen Project
301,CETPROJH22158,exact,0.0,NW Natural Portland
303,,exact_exhausted,,
372,,exact_exhausted,,
402,,exact_exhausted,,
405,,exact_exhausted,,
406,,exact_exhausted,,
411,,exact_exhausted,,
412,,exact_exhausted,,
424,,exact_exhausted,,
427,,exact_exhausted,,
431,,exact_exhausted,,
438,,exact_exhausted,,
460,,exact_exhausted,,
462,,exact_exhausted,,
422,CETPROJH22261,relaxed,1.7090677533829415,Project Pioneer Two
436,CETPROJH22481,relaxed,2.43689743060164,H2Uri
457,CETPROJH22987,relaxed,3.044522437723423,A Energi Kvinesdal
385,CETPROJH22987,relaxed,1.0986122886681098,A Energi Kvinesdal
416,CETPROJH22469,relaxed,1.252762968495368,HydroGlen Project
450,CETPROJH22261,exact,0.042200354490376846,Project Pioneer Two
302,CETPROJH22906,exact,0.0,Mongstad industrial transformation project (MITP)
408,,exact_exhausted,,
440,CETPROJH22417,exact,0.04879016416943216,Kahiros Green H2 Project
445,CETPROJH22277,exact,0.31246758553213283,Kahiros Green H2 Project
223,CETPROJH23222,relaxed,0.6931471805599453,EDF EVA Project
269,CETPROJH22471,exact,0.0,Aramco Jubail CCS hub
270,,exact_exhausted,,
271,,exact_exhausted,,
272,,exact_exhausted,,
273,,exact_exhausted,,
461,,exact_exhausted,,
265,,no_match,,
281,,no_match,,
356,,no_match,,
244,,no_match,,
327,,no_match,,
358,,no_match,,
389,,no_match,,
410,,no_match,,
448,,no_match,,
459,,no_match,,
355,,no_match,,
384,,no_match,,
386,,no_match,,
421,,no_match,,
456,,no_match,,
227,CETPROJH23179,exact,0.3746934494414105,Uniper Malmö facility
228,CETPROJH23089,exact,0.49247648509779385,August Weckermann KG H2 plant
231,CETPROJH23073,exact,0.11778303565638337,Hyround
241,CETPROJH23223,exact,0.0,Viscofan Green H2
243,CETPROJH23104,exact,0.03278982282299081,P2H2 Antwerp Port AEM
258,CETPROJH22741,exact,0.2513144282809061,Isoparc business park
381,CETPROJH23220,exact,1.3156767939059373,JMG Cranes Green H2
225,CETPROJH22718,exact,1.0986122886681096,Plocan offshore green H2 (H2VERDE)
230,,exact_exhausted,,
232,,exact_exhausted,,
260,,exact_exhausted,,
266,,exact_exhausted,,
348,,exact_exhausted,,
365,,exact_exhausted,,
368,,exact_exhausted,,
370,,exact_exhausted,,
375,,exact_exhausted,,
377,,exact_exhausted,,
240,CETPROJH22600,exact,0.021787354184907848,Sleeping Giant Green H2
339,CETPROJH22824,exact,0.03891541624967321,Porto Marghera Green H2
366,CETPROJH22926,exact,0.12014431184206309,GreenHydroChem24
250,CETPROJH23180,exact,0.0,Bothnia LinkH2
325,CETPROJH23160,exact,0.0,PP2XH Parnu Hub
294,CETPROJH23156,exact,0.0,MAGHYC Onboard H2
380,CETPROJH23198,relaxed,0.8754687373538999,StormFisher Texas Methanol Plant
247,CETPROJH22599,relaxed,1.2200921862058198,Landus Green Ammonia Project
350,CETPROJH22778,relaxed,1.6706815376748194,Verdagy Moss Landing Green H2
252,CETPROJH23198,exact,0.0,StormFisher Texas Methanol Plant
245,CETPROJH23163,exact,0.0,NXTClean Port Westward
254,CETPROJH23127,exact,0.0,Texas City blue methanol - Sandpiper Chemicals
255,CETPROJH22646,exact,0.0,Graphitic Energy H2
285,,exact_exhausted,,
341,,exact_exhausted,,
259,CETPROJH23286,relaxed,1.252762968495368,Syntholene eSAF Plant
233,CETPROJH23091,exact,1.1594310287031488,VfA Buchs H2 plant
338,CETPROJH23053,exact,0.8056251639866354,Cleanergy H2 refuelling station
256,CETPROJH23080,relaxed,0.6931471805599453,SOHAR Dutch H3 Green H2
264,CETPROJH23008,relaxed,1.791759469228055,GoVerde Energia Bahia
333,CETPROJH23003,relaxed,1.252762968495368,Voltalia Pecem
367,CETPROJH22880,relaxed,1.0986122886681098,Yemen Green H2
284,CETPROJH23080,relaxed,0.3220834991691133,SOHAR Dutch H3 Green H2
251,CETPROJH22992,exact,0.9300569276383026,HVLC Prothium (The Protium Project)
347,CETPROJH23011,exact,0.40771651618862137,Atvos Mineiros Plant
330,CETPROJH22851,relaxed,6.776506992372183,Juiz de Fora Blue hydrogen
331,CETPROJH22852,relaxed,11.931642378754141,Project Rabdan
199,,no_match,,
326,,no_match,,
352,,no_match,,
221,,no_match,,
337,,no_match,,
343,,no_match,,
353,,no_match,,
354,,no_match,,
283,,no_match,,
376,,no_match,,
378,,no_match,,
242,,no_match,,
342,,no_match,,
215,,no_match,,
239,,no_match,,
334,,no_match,,
335,,no_match,,
363,,no_match,,
364,,no_match,,
210,,no_match,,
219,,no_match,,
220,,no_match,,
200,,no_match,,
198,,no_match,,
211,,no_match,,
224,,no_match,,
