Date,AI.PA,APD,BP.L,ENI.MI,EQNR.OL,LIN,MT.AS,REP.MC,SHEL.L,TKA.DE,TTE.PA
2023-05-30,140.05117797851562,253.67930603027344,465.9128112792969,10.773910522460938,228.59066772460938,341.3864440917969,22.458683013916016,10.52549934387207,2279.4814453125,6.118452072143555,45.81113815307617
2023-05-31,137.47096252441406,249.11611938476562,452.63232421875,10.393242835998535,224.0890655517578,340.1842041015625,21.980836868286133,10.382323265075684,2218.049560546875,5.984389781951904,45.18125534057617
2023-06-01,138.71717834472656,252.8463592529297,460.8203430175781,10.67540454864502,225.23422241210938,343.181640625,22.539108276367188,10.631858825683594,2245.519287109375,6.032801151275635,45.78561019897461
2023-06-02,139.87567138671875,260.1307373046875,473.6513671875,10.97092056274414,232.7762451171875,347.98919677734375,23.589418411254883,10.938664436340332,2287.47265625,6.347474575042725,46.96876907348633
2023-06-05,138.87515258789062,258.96453857421875,472.2534484863281,10.937530517578125,237.3172607421875,350.2481994628906,23.461679458618164,10.840486526489258,2282.477783203125,6.369818687438965,46.687870025634766
2023-06-06,138.47145080566406,257.77978515625,470.5559387207031,10.839025497436523,234.4346923828125,347.28448486328125,23.565765380859375,10.88139533996582,2270.990478515625,6.36237096786499,46.25375747680664
2023-06-07,137.6991424560547,261.4081115722656,473.05224609375,10.919164657592773,240.55520629882812,349.7462158203125,23.6982364654541,11.020480155944824,2291.967529296875,6.485260963439941,46.636802673339844
2023-06-08,137.52362060546875,262.2966613769531,471.9538879394531,10.94921875,242.88499450683594,349.6689453125,23.96790885925293,11.036843299865723,2306.4521484375,6.602566242218018,46.84107971191406
2023-06-09,137.4358673095703,257.863037109375,468.20941162109375,10.839025497436523,247.7023468017578,348.26922607421875,24.090917587280273,11.036843299865723,2291.967529296875,6.652839183807373,46.77299499511719
2023-06-12,138.6294403076172,258.1777038574219,461.918701171875,10.710464477539062,246.91261291503906,349.4759216308594,24.015220642089844,10.926392555236816,2275.485595703125,6.688216686248779,45.92179870605469
2023-06-13,139.41929626464844,263.6573486328125,464.1654052734375,10.818988800048828,256.6264343261719,360.33642578125,24.431560516357422,11.090022087097168,2293.4658203125,6.822279453277588,46.10055160522461
2023-06-14,140.05117797851562,267.3504943847656,460.4708251953125,10.84069538116455,252.12489318847656,361.3500671386719,24.776935577392578,11.081842422485352,2301.956787109375,6.954478740692139,45.88775634765625
2023-06-15,140.6830596923828,269.1275329589844,459.0229797363281,10.894121170043945,254.13876342773438,363.4062805175781,24.374786376953125,11.102294921875,2331.923583984375,6.8427605628967285,45.751556396484375
2023-06-16,147.38812255859375,271.3583679199219,458.9231262207031,10.834013938903809,253.23052978515625,362.2961120605469,24.374786376953125,11.200471878051758,2333.421875,6.73662805557251,45.79412078857422
2023-06-19,141.7362060546875,,460.720458984375,10.844033241271973,251.8879852294922,,24.02468490600586,11.139111518859863,2337.4169921875,6.5820841789245605,45.802635192871094
2023-06-20,141.75376892089844,267.7762451171875,453.28143310546875,10.69877815246582,253.98077392578125,355.9149169921875,23.57049560546875,10.914119720458984,2318.9375,6.36795711517334,45.24935531616211
2023-06-21,141.1920928955078,267.628173828125,463.3166198730469,10.907479286193848,254.77053833007812,357.8168029785156,23.53264808654785,11.00002670288086,2360.8916015625,6.36795711517334,46.483741760253906
2023-06-22,140.41978454589844,266.58221435546875,459.3224792480469,10.757214546203613,246.5967254638672,359.73785400390625,23.39544677734375,10.840486526489258,2330.924560546875,6.3754048347473145,45.32704544067383
2023-06-23,139.17355346679688,264.96240234375,453.9803466796875,10.682082176208496,243.67469787597656,357.7587585449219,23.248779296875,10.59504222869873,2315.94140625,6.5169148445129395,44.929969787597656
2023-06-26,140.17404174804688,265.082763671875,458.323974609375,10.800622940063477,245.53057861328125,357.8746643066406,23.414369583129883,10.709582328796387,2338.41650390625,6.641666889190674,45.37883758544922
2023-06-27,141.0165557861328,269.7292175292969,452.0332336425781,10.64034366607666,243.4772186279297,362.7401428222656,23.362327575683594,10.689128875732422,2316.93994140625,6.740351676940918,44.88680648803711
